SCORE	StdDev	height	second
0.995365	506.030802	97	17
1.049237	533.418922	97	18
0.988905	502.746962	97	19
1.038021	527.716754	97	20
1.004515	510.682619	97	21
1.031315	524.307640	97	22
0.973611	494.971347	97	23
0.989417	503.006946	97	24
0.951728	483.846284	97	25
1.039301	528.367251	97	26
1.021426	519.279835	97	27
1.048243	532.913170	97	28
0.986188	501.365483	97	29
1.018827	517.958781	97	30
0.980289	498.366364	97	31
1.008743	512.832099	97	32
0.996185	506.447839	97	33
0.964372	490.274601	97	34
0.987803	502.186410	97	35
0.987948	502.260034	97	36
0.983638	500.068902	97	37
0.990742	503.680670	97	38
0.994018	505.346048	97	39
1.030912	524.102686	97	40
0.976961	496.674658	97	41
1.038069	527.740953	97	42
1.033799	525.570092	97	43
0.933910	474.787992	97	44
0.996490	506.602861	97	45
1.016303	516.675341	97	46
1.016200	516.623274	97	47
0.995827	506.265863	97	48
1.006365	511.623404	97	49
0.977377	496.885904	97	50
1.032767	525.045813	97	51
0.989342	502.968872	97	52
1.022949	520.054291	97	53
0.993300	504.981212	97	54
1.006905	511.897884	97	55
0.967725	491.979017	97	56
1.025878	521.543497	97	57
0.972521	494.417458	97	58
0.965167	490.678592	97	59
0.969907	493.088209	97	60
1.022563	519.857783	97	61
1.009302	513.116466	97	62
1.001297	509.046760	97	63
1.023450	520.308728	97	64
1.000089	508.432583	97	65
1.039023	528.226057	97	66
1.017441	517.253863	97	67
1.012749	514.868634	97	68
1.001076	508.934501	97	69
0.980242	498.342697	97	70
1.095787	557.083959	97	71
0.908016	461.623747	97	72
0.959137	487.613183	97	73
0.985926	501.232252	97	74
0.966075	491.140008	97	75
0.977535	496.966441	97	76
0.971635	493.966754	97	77
1.026821	522.022687	97	78
0.994711	505.698410	97	79
1.010197	513.571212	97	80
0.978311	497.360957	97	81
1.037148	527.272930	97	82
1.019025	518.059306	97	83
0.964087	490.129806	97	84
1.009920	513.430298	97	85
0.975870	496.119869	97	86
0.999249	508.005513	97	87
1.002562	509.689717	97	88
0.995780	506.242124	97	89
1.024611	520.899344	97	90
0.987858	502.214504	97	91
1.020740	518.931240	97	92
1.026008	521.609356	97	93
1.022059	519.601614	97	94
0.974729	495.540048	97	95
0.966019	491.111853	97	96
1.037273	532.705067	98	0
0.976718	501.606573	98	1
0.977824	502.174552	98	2
0.982574	504.613621	98	3
0.939176	482.326243	98	4
1.044674	536.505899	98	5
0.993083	510.010906	98	6
0.987702	507.247528	98	7
0.995034	511.012862	98	8
1.016661	522.119518	98	9
1.019151	523.398533	98	10
1.009347	518.363279	98	11
0.952827	489.336989	98	12
1.019963	523.815245	98	13
1.019587	523.622480	98	14
1.011944	519.697361	98	15
1.024282	526.033352	98	16
1.021101	524.400028	98	17
1.011236	519.333602	98	18
0.969386	497.840697	98	19
1.020955	524.324828	98	20
1.034144	531.097996	98	21
1.020049	523.859780	98	22
0.944154	484.882500	98	23
1.008629	517.994640	98	24
1.027985	527.934990	98	25
1.013036	520.257855	98	26
1.015365	521.454073	98	27
1.022936	525.342282	98	28
0.984959	505.838677	98	29
0.995470	511.236845	98	30
0.990957	508.919209	98	31
0.999033	513.066788	98	32
1.007628	517.480528	98	33
1.015471	521.508577	98	34
1.010804	519.111750	98	35
1.010954	519.188776	98	36
1.013388	520.438561	98	37
0.980277	503.433918	98	38
0.983767	505.226574	98	39
1.021414	524.560820	98	40
0.989553	508.198197	98	41
0.990151	508.505226	98	42
1.010910	519.166291	98	43
1.016005	521.782739	98	44
1.049138	538.798535	98	45
0.947765	486.737142	98	46
0.994863	510.924835	98	47
0.982255	504.449956	98	48
1.021656	524.684656	98	49
1.024691	526.243514	98	50
1.015022	521.277973	98	51
0.958149	492.070065	98	52
0.994616	510.798114	98	53
1.057741	543.216954	98	54
0.999470	513.290758	98	55
1.050024	539.253871	98	56
1.020997	524.346654	98	57
0.999015	513.057531	98	58
0.949239	487.494098	98	59
1.007315	517.319848	98	60
0.961877	493.984680	98	61
0.987353	507.067876	98	62
0.985113	505.917485	98	63
1.009572	518.479050	98	64
1.000796	513.971874	98	65
1.025384	526.599586	98	66
1.002540	514.867613	98	67
0.978904	502.729030	98	68
0.970580	498.454136	98	69
1.005561	516.419260	98	70
0.954176	490.029662	98	71
0.926179	475.651406	98	72
1.045839	537.104259	98	73
1.001728	514.450782	98	74
0.993092	510.015313	98	75
0.999687	513.402647	98	76
0.997963	512.517010	98	77
0.960346	493.198421	98	78
1.022689	525.215312	98	79
1.005844	516.564383	98	80
0.991512	509.203804	98	81
0.957947	491.966207	98	82
1.029655	528.792691	98	83
1.020044	523.857001	98	84
0.965387	495.787116	98	85
1.017316	522.455919	98	86
0.979063	502.810728	98	87
0.999766	513.443143	98	88
0.983810	505.248723	98	89
0.989738	508.293151	98	90
1.030884	529.423976	98	91
0.986011	506.378714	98	92
1.019619	523.638889	98	93
1.022957	525.353082	98	94
1.024446	526.117794	98	95
0.970546	498.436753	98	96
0.966580	496.400074	98	97
1.031121	534.776758	99	0
0.977613	507.025584	99	1
0.981249	508.911616	99	2
0.975059	505.701242	99	3
0.951007	493.226617	99	4
1.047794	543.424272	99	5
0.981774	509.183892	99	6
1.007148	522.343684	99	7
0.998457	517.835981	99	8
1.012513	525.125869	99	9
1.013014	525.385964	99	10
1.005262	521.365295	99	11
0.979303	507.902267	99	12
1.019842	528.927359	99	13
1.029460	533.915656	99	14
1.006119	521.809778	99	15
1.025772	532.002470	99	16
1.017686	527.809221	99	17
0.984689	510.695657	99	18
0.975582	505.972110	99	19
1.014874	526.350778	99	20
1.076155	558.133277	99	21
0.999657	518.458289	99	22
0.969027	502.572680	99	23
1.004840	521.146598	99	24
1.042705	540.784638	99	25
0.953935	494.745472	99	26
1.000918	519.112658	99	27
1.014754	526.288228	99	28
1.013760	525.772923	99	29
0.979552	508.031216	99	30
1.004348	520.891671	99	31
0.996259	516.696028	99	32
1.035599	537.099095	99	33
1.024338	531.258973	99	34
0.977505	506.969832	99	35
0.970266	503.215407	99	36
1.004872	521.163334	99	37
0.967205	501.627852	99	38
0.996186	516.658495	99	39
1.007707	522.633530	99	40
0.998273	517.740863	99	41
0.991179	514.061301	99	42
1.043338	541.112913	99	43
1.040089	539.427945	99	44
0.936663	485.787304	99	45
0.993166	515.092149	99	46
1.014451	526.131289	99	47
1.015932	526.899109	99	48
0.998829	518.028852	99	49
1.005356	521.414333	99	50
0.977597	507.017552	99	51
1.029126	533.742150	99	52
0.977723	507.082717	99	53
1.027663	532.983219	99	54
0.993789	515.415106	99	55
0.986644	511.709504	99	56
0.971469	503.839392	99	57
1.042126	540.484420	99	58
0.997442	517.309464	99	59
0.954426	494.999850	99	60
1.000209	518.744627	99	61
1.032109	535.289424	99	62
0.999589	518.423371	99	63
0.995389	516.244842	99	64
1.035303	536.945558	99	65
1.000340	518.812827	99	66
1.030027	534.209482	99	67
1.005726	521.606356	99	68
0.990291	513.600765	99	69
0.957461	496.573918	99	70
0.999749	518.506436	99	71
1.023195	530.666320	99	72
0.802528	416.220079	99	73
1.026164	532.205955	99	74
1.010202	523.927655	99	75
0.984284	510.485244	99	76
1.008550	523.070715	99	77
1.025080	531.643794	99	78
1.004476	520.957873	99	79
1.032202	535.337576	99	80
1.031031	534.730285	99	81
0.986544	511.657865	99	82
0.963837	499.880735	99	83
1.018712	528.341079	99	84
1.013356	525.563257	99	85
0.962351	499.109999	99	86
1.030018	534.204793	99	87
0.978473	507.471923	99	88
1.014277	526.040824	99	89
0.970463	503.317520	99	90
0.977282	506.854162	99	91
1.027493	532.895375	99	92
0.988744	512.798495	99	93
1.017029	527.468228	99	94
1.019602	528.802878	99	95
1.027311	532.800893	99	96
0.972776	504.517011	99	97
0.967620	501.843032	99	98
1.021498	535.153574	100	0
0.980167	513.500204	100	1
0.984402	515.719045	100	2
0.966123	506.142816	100	3
0.963797	504.924421	100	4
1.045818	547.894443	100	5
0.969919	508.131861	100	6
1.014850	531.670712	100	7
1.004381	526.186078	100	8
1.007735	527.943024	100	9
1.012817	530.605577	100	10
1.009046	528.630088	100	11
0.998204	522.949831	100	12
0.994996	521.269256	100	13
1.029959	539.586028	100	14
0.985802	516.452441	100	15
1.024632	536.795105	100	16
0.984294	515.662686	100	17
0.982096	514.511066	100	18
1.020162	534.453585	100	19
1.012853	530.624423	100	20
1.085229	568.541501	100	21
0.985117	516.093477	100	22
0.996385	521.996985	100	23
1.016601	532.587964	100	24
1.020641	534.704295	100	25
0.909429	476.441663	100	26
1.014750	531.618091	100	27
1.013694	531.065059	100	28
1.039641	544.658517	100	29
0.984976	516.019901	100	30
1.027681	538.392578	100	31
0.976108	511.373986	100	32
1.010853	529.576762	100	33
0.992066	519.734391	100	34
0.970616	508.496968	100	35
0.994434	520.974784	100	36
0.994575	521.048878	100	37
0.996155	521.876298	100	38
1.000991	524.410099	100	39
0.998808	523.266391	100	40
1.013364	530.892238	100	41
0.977060	511.872783	100	42
0.998029	522.858059	100	43
1.008979	528.594585	100	44
0.995995	521.792790	100	45
1.052782	551.542889	100	46
0.959569	502.709186	100	47
0.991924	519.659899	100	48
0.986373	516.751502	100	49
1.022408	535.630114	100	50
1.025129	537.055849	100	51
1.016680	532.629259	100	52
0.973138	509.817994	100	53
0.995994	521.791910	100	54
1.061131	555.916907	100	55
0.990491	518.909017	100	56
1.049617	549.884662	100	57
0.999732	523.750310	100	58
0.992076	519.739332	100	59
0.955241	500.442083	100	60
0.980687	513.772770	100	61
0.967623	506.928521	100	62
1.009282	528.753771	100	63
1.005435	526.738153	100	64
1.018344	533.500819	100	65
1.030012	539.613866	100	66
0.995872	521.728043	100	67
1.059734	555.184741	100	68
1.022090	535.463630	100	69
1.003028	525.477237	100	70
0.979993	513.409179	100	71
0.983591	515.294097	100	72
1.088676	570.347490	100	73
0.812152	425.478689	100	74
0.976238	511.442111	100	75
0.985147	516.109645	100	76
0.966473	506.326113	100	77
0.989872	518.584705	100	78
1.009820	529.035519	100	79
1.017863	533.249271	100	80
1.023849	536.385278	100	81
1.028967	539.066301	100	82
0.996545	522.080899	100	83
0.968508	507.392154	100	84
1.016215	532.385880	100	85
1.019231	533.965878	100	86
0.957268	501.503871	100	87
1.023978	536.452378	100	88
0.983550	515.272696	100	89
1.029161	539.168135	100	90
0.967873	507.059868	100	91
0.965993	506.075028	100	92
1.023026	535.954021	100	93
0.992377	519.897009	100	94
1.006906	527.508864	100	95
1.014968	531.732487	100	96
1.028860	539.010142	100	97
0.974194	510.371176	100	98
0.968583	507.431569	100	99
1.011336	535.382423	101	0
0.982142	519.927726	101	1
0.986814	522.400808	101	2
0.959609	507.999179	101	3
0.975109	516.204525	101	4
1.039435	550.257786	101	5
0.960247	508.336794	101	6
1.018093	538.959247	101	7
1.016045	537.875405	101	8
1.008169	533.705753	101	9
1.006260	532.695352	101	10
1.010160	534.759979	101	11
1.007590	533.399223	101	12
0.978510	518.005039	101	13
1.028825	544.640900	101	14
0.972048	514.584378	101	15
1.028499	544.468343	101	16
0.993379	525.876394	101	17
0.981493	519.584228	101	18
1.050104	555.905695	101	19
0.999562	529.149423	101	20
1.070704	566.810934	101	21
0.980967	519.305619	101	22
1.029160	544.817933	101	23
0.963242	509.922285	101	24
0.993079	525.717309	101	25
0.972679	514.918161	101	26
1.025163	542.701985	101	27
1.029959	545.240893	101	28
1.043978	552.662679	101	29
0.984647	521.253978	101	30
0.998060	528.354351	101	31
0.992435	525.376855	101	32
0.994334	526.381721	101	33
1.009350	534.331064	101	34
1.025596	542.931519	101	35
1.011066	535.239580	101	36
0.988342	523.209720	101	37
1.009718	534.525919	101	38
0.969860	513.425961	101	39
0.978826	518.172393	101	40
1.005579	532.335049	101	41
0.994067	526.240368	101	42
0.982638	520.190385	101	43
1.039874	550.489691	101	44
1.047865	554.720463	101	45
0.954594	505.344374	101	46
0.987672	522.855326	101	47
1.015415	537.541702	101	48
1.013230	536.385120	101	49
1.001034	529.928576	101	50
1.003138	531.042491	101	51
0.978772	518.143840	101	52
1.032133	546.392210	101	53
0.964270	510.466442	101	54
1.019355	539.627442	101	55
1.010682	535.036317	101	56
0.973426	515.313761	101	57
0.999815	529.283612	101	58
1.055963	559.007353	101	59
1.016702	538.222940	101	60
0.954166	505.117497	101	61
1.007892	533.559376	101	62
0.979010	518.269774	101	63
0.986488	522.228579	101	64
0.982971	520.366377	101	65
1.007553	533.380067	101	66
1.001680	530.270592	101	67
1.024392	542.294008	101	68
1.008560	533.913070	101	69
0.995207	526.844290	101	70
0.989756	523.958561	101	71
1.001356	530.099221	101	72
0.971833	514.470431	101	73
1.081940	572.759009	101	74
0.920568	487.331646	101	75
0.959218	507.792420	101	76
0.986548	522.260315	101	77
0.962246	509.395187	101	78
0.980838	519.237554	101	79
0.982285	520.003625	101	80
1.029643	545.073658	101	81
1.014979	537.311198	101	82
1.018919	539.396631	101	83
0.995826	527.171533	101	84
0.979234	518.388445	101	85
1.020515	540.241476	101	86
1.032577	546.626844	101	87
0.962053	509.292816	101	88
1.022268	541.169797	101	89
0.997839	528.237336	101	90
1.037606	549.289516	101	91
0.973722	515.470377	101	92
0.955686	505.922280	101	93
1.017690	538.746385	101	94
0.990155	524.169618	101	95
0.999422	529.075252	101	96
1.009016	534.154039	101	97
1.030623	545.592712	101	98
0.977254	517.340007	101	99
0.969647	513.313088	101	100
0.999677	534.514846	102	0
0.983723	525.984440	102	1
0.989195	528.910280	102	2
0.953675	509.918393	102	3
0.988154	528.354002	102	4
1.032579	552.107224	102	5
0.954177	510.186892	102	6
1.019536	545.133499	102	7
1.020339	545.562771	102	8
1.005198	537.467245	102	9
1.001482	535.479936	102	10
1.007307	538.594899	102	11
1.012781	541.521427	102	12
0.976576	522.163284	102	13
1.031256	551.399861	102	14
0.985105	526.723676	102	15
1.033488	552.593298	102	16
1.007274	538.576926	102	17
0.985368	526.864068	102	18
1.053562	563.326487	102	19
0.991433	530.107320	102	20
1.039885	556.013753	102	21
1.015790	543.130497	102	22
1.028625	549.993249	102	23
0.943113	504.270794	102	24
1.011807	541.001047	102	25
1.032893	552.275102	102	26
0.997346	533.268795	102	27
1.006928	538.392129	102	28
1.003145	536.369518	102	29
0.999560	534.452443	102	30
0.990201	529.448159	102	31
0.997997	533.617009	102	32
0.995716	532.397138	102	33
1.028009	549.663973	102	34
1.025371	548.253095	102	35
0.982998	525.597189	102	36
0.975795	521.745878	102	37
0.996628	532.884626	102	38
0.973044	520.274509	102	39
0.997049	533.110051	102	40
0.983232	525.722067	102	41
1.028119	549.722418	102	42
0.976672	522.214313	102	43
1.007189	538.531824	102	44
1.006845	538.347864	102	45
0.968840	518.027137	102	46
1.049477	561.142452	102	47
0.973482	520.508693	102	48
0.989621	529.138084	102	49
0.989476	529.060645	102	50
1.018493	544.575519	102	51
1.023842	547.435609	102	52
1.018399	544.525465	102	53
0.987306	527.900333	102	54
0.991295	530.033397	102	55
1.054816	563.997220	102	56
0.992334	530.588859	102	57
1.034906	553.351322	102	58
0.976748	522.255433	102	59
1.018263	544.452845	102	60
0.975873	521.787464	102	61
0.965064	516.007676	102	62
0.982987	525.591360	102	63
1.028996	550.191700	102	64
1.009515	539.775364	102	65
0.998474	533.871812	102	66
1.038077	555.047114	102	67
0.990178	529.436199	102	68
1.026540	548.878511	102	69
1.003577	536.600202	102	70
0.981035	524.547574	102	71
0.961077	513.875983	102	72
1.007325	538.604435	102	73
0.964098	515.491301	102	74
0.901319	481.924133	102	75
1.035002	553.402750	102	76
1.000962	535.202133	102	77
0.985574	526.974532	102	78
0.973273	520.397298	102	79
0.977902	522.872469	102	80
0.970833	519.092335	102	81
1.046488	559.544198	102	82
0.991985	530.402270	102	83
1.018507	544.583441	102	84
0.994627	531.814729	102	85
1.010662	540.388397	102	86
1.019893	545.324145	102	87
1.014816	542.609600	102	88
0.974975	521.307159	102	89
1.010927	540.530058	102	90
1.008081	539.008651	102	91
1.035000	553.401626	102	92
0.987358	527.928249	102	93
0.955830	511.070631	102	94
1.021783	546.334697	102	95
0.986842	527.652562	102	96
0.994278	531.628081	102	97
1.001464	535.470683	102	98
1.034940	553.369874	102	99
0.979301	523.620426	102	100
0.971421	519.406814	102	101
0.978133	527.952420	103	0
0.986632	532.540182	103	1
0.991152	534.979865	103	2
0.950644	513.115035	103	3
1.002510	541.110495	103	4
1.029280	555.559781	103	5
0.955030	515.482832	103	6
1.020950	551.063235	103	7
1.018886	549.949198	103	8
0.994945	537.026793	103	9
1.000787	540.180511	103	10
1.008895	544.556340	103	11
1.022486	551.892197	103	12
0.968867	522.951194	103	13
1.026120	553.853619	103	14
1.003826	541.820725	103	15
1.025672	553.611865	103	16
1.014708	547.694200	103	17
1.010809	545.589944	103	18
1.032901	557.513871	103	19
0.969484	523.284174	103	20
1.019878	550.484906	103	21
1.049775	566.621961	103	22
1.007395	543.746831	103	23
0.973180	525.279117	103	24
1.002327	541.011294	103	25
1.039579	561.118246	103	26
0.943778	509.409391	103	27
0.997802	538.569180	103	28
1.022308	551.796413	103	29
1.025315	553.419450	103	30
0.978805	528.315135	103	31
1.032171	557.119979	103	32
0.973255	525.319658	103	33
1.011425	545.922048	103	34
0.988306	533.443644	103	35
0.976004	526.803402	103	36
1.005400	542.670197	103	37
1.016893	548.873639	103	38
1.009175	544.707477	103	39
0.979606	528.747943	103	40
0.986823	532.643036	103	41
1.017973	549.456661	103	42
0.994064	536.551347	103	43
0.976142	526.877721	103	44
1.018528	549.755963	103	45
1.048901	566.149975	103	46
0.979780	528.841395	103	47
0.965397	521.078222	103	48
1.011689	546.064624	103	49
1.012490	546.496941	103	50
1.003642	541.721068	103	51
1.001029	540.310977	103	52
0.983469	530.832579	103	53
1.032994	557.564070	103	54
0.954452	515.170772	103	55
1.005854	542.915343	103	56
1.028391	555.079451	103	57
0.986330	532.377158	103	58
1.042514	562.702768	103	59
1.040099	561.399078	103	60
0.996380	537.801696	103	61
0.949129	512.297408	103	62
0.999703	539.595126	103	63
0.952770	514.262990	103	64
0.998211	538.789838	103	65
0.989695	534.193533	103	66
1.030010	555.953605	103	67
1.036860	559.650652	103	68
0.991188	534.999370	103	69
1.068282	576.610876	103	70
1.010104	545.208910	103	71
0.996125	537.663930	103	72
0.969097	523.075324	103	73
0.996618	537.929998	103	74
1.043528	563.250150	103	75
0.812443	438.520487	103	76
1.016783	548.814350	103	77
1.015438	548.088372	103	78
0.991486	535.160173	103	79
1.009326	544.789247	103	80
0.998455	538.921318	103	81
0.969850	523.481599	103	82
1.032816	557.467900	103	83
0.995570	537.364622	103	84
1.001838	540.747452	103	85
0.981466	529.751603	103	86
1.031710	556.871342	103	87
1.011200	545.800939	103	88
0.979718	528.808208	103	89
0.994557	536.817735	103	90
0.998268	538.820531	103	91
1.010234	545.279313	103	92
1.033911	558.059348	103	93
0.996095	537.647983	103	94
0.954003	514.928100	103	95
1.022626	551.967850	103	96
0.984362	531.314735	103	97
0.989142	533.894889	103	98
0.997475	538.392623	103	99
1.037415	559.950478	103	100
0.976461	527.050242	103	101
0.973999	525.721349	103	102
0.968603	527.952420	104	0
0.990058	539.646740	104	1
0.991528	540.447811	104	2
0.949061	517.300879	104	3
1.014192	552.801560	104	4
1.017813	554.775080	104	5
0.962363	524.550937	104	6
1.016914	554.285152	104	7
1.006421	548.565506	104	8
0.987693	538.357842	104	9
1.009346	550.160268	104	10
1.017348	554.521895	104	11
1.019704	555.805836	104	12
0.959294	522.878224	104	13
1.014908	553.191799	104	14
1.011843	551.521209	104	15
1.012328	551.785659	104	16
1.024099	558.201336	104	17
1.025684	559.065054	104	18
0.996191	542.989693	104	19
0.970589	529.035108	104	20
1.012139	551.682661	104	21
1.080311	588.840547	104	22
0.988769	538.944369	104	23
0.986322	537.610406	104	24
1.008429	549.660214	104	25
1.015251	553.378653	104	26
0.916311	499.450048	104	27
1.014439	552.935943	104	28
1.035194	564.248938	104	29
1.038139	565.854117	104	30
0.984864	536.815974	104	31
1.003153	546.784222	104	32
0.991065	540.195595	104	33
0.991211	540.275520	104	34
1.011753	551.472234	104	35
1.035210	564.257708	104	36
1.005854	548.256732	104	37
0.973184	530.449453	104	38
