SCORE	StdDev	width	second
1.012786	518.737842	97	55
0.963104	493.291148	97	56
0.963185	493.332413	97	57
1.007534	516.047663	97	58
0.989973	507.053320	97	59
0.972983	498.350997	97	60
0.973782	498.760391	97	61
1.006791	515.667004	97	62
0.992602	508.399859	97	63
1.003395	513.927640	97	64
0.973107	498.414780	97	65
0.989310	506.713640	97	66
1.010636	517.636664	97	67
0.943753	483.379799	97	68
0.986719	505.386389	97	69
1.023377	524.162436	97	70
0.993561	508.890814	97	71
0.975625	499.704100	97	72
0.971349	497.513922	97	73
1.017645	521.226383	97	74
1.018546	521.688086	97	75
0.972861	498.288291	97	76
1.004831	514.663249	97	77
0.977146	500.483386	97	78
1.002634	513.537815	97	79
1.025863	525.435656	97	80
0.999806	512.089553	97	81
0.983510	503.742609	97	82
0.976582	500.194597	97	83
0.995668	509.969954	97	84
1.016361	520.568664	97	85
1.026269	525.643706	97	86
1.014822	519.780357	97	87
0.977138	500.478997	97	88
0.983604	503.790772	97	89
1.020383	522.628692	97	90
1.029646	527.373123	97	91
0.996317	510.302570	97	92
1.002672	513.557288	97	93
1.018440	521.633346	97	94
1.014065	519.392958	97	95
1.010360	517.494936	97	96
1.004666	516.333741	98	0
0.996715	512.247621	98	1
0.985641	506.556159	98	2
1.051824	540.570187	98	3
1.019898	524.161987	98	4
0.989618	508.600384	98	5
1.011083	519.631708	98	6
0.977246	502.241700	98	7
1.011193	519.688136	98	8
1.014124	521.194926	98	9
1.019966	524.197076	98	10
0.976324	501.767817	98	11
1.033704	531.257381	98	12
1.095123	562.822983	98	13
0.885692	455.188656	98	14
0.977220	502.228658	98	15
0.960279	493.521865	98	16
1.015677	521.992864	98	17
0.990322	508.961955	98	18
0.980136	503.726878	98	19
1.016971	522.657675	98	20
1.002261	515.097662	98	21
0.947065	486.730854	98	22
0.951865	489.197697	98	23
0.997169	512.480892	98	24
1.018291	523.336051	98	25
0.949540	488.002476	98	26
1.042450	535.752350	98	27
1.030573	529.648495	98	28
0.976197	501.702702	98	29
0.973162	500.142711	98	30
1.007440	517.759320	98	31
0.980988	504.164769	98	32
1.008182	518.140861	98	33
0.988170	507.855845	98	34
0.990475	509.040725	98	35
0.998138	512.978955	98	36
1.016957	522.650872	98	37
1.027164	527.896287	98	38
1.002169	515.050410	98	39
1.024668	526.613441	98	40
1.012115	520.162019	98	41
1.007079	517.574181	98	42
1.018938	523.668970	98	43
1.015148	521.720811	98	44
0.998857	513.348436	98	45
1.030479	529.600305	98	46
1.045997	537.575440	98	47
0.987790	507.660674	98	48
0.943236	484.762919	98	49
0.975850	501.524407	98	50
0.961419	494.107765	98	51
0.991735	509.688407	98	52
1.015895	522.105006	98	53
1.024375	526.462905	98	54
0.959495	493.118647	98	55
1.007716	517.901448	98	56
1.045690	537.417384	98	57
0.962258	494.538792	98	58
0.996248	512.007641	98	59
0.981690	504.525550	98	60
1.000898	514.397480	98	61
0.968270	497.628491	98	62
1.015747	522.028885	98	63
0.964979	495.937124	98	64
1.004720	516.361656	98	65
0.983465	505.437910	98	66
0.980972	504.156674	98	67
1.024793	526.677851	98	68
1.022339	525.416773	98	69
0.968329	497.659100	98	70
0.969275	498.145061	98	71
0.984734	506.090364	98	72
1.003228	515.594896	98	73
0.968094	497.538023	98	74
1.006980	517.523285	98	75
1.006007	517.023248	98	76
0.994615	511.168444	98	77
0.994126	510.917142	98	78
0.982632	505.009641	98	79
0.997168	512.480397	98	80
1.021614	525.044144	98	81
1.038198	533.567087	98	82
1.002548	515.245350	98	83
0.976376	501.794701	98	84
0.999325	513.588942	98	85
1.007808	517.948591	98	86
1.023092	525.803801	98	87
1.037046	532.975074	98	88
0.998232	513.027275	98	89
0.988047	507.792962	98	90
1.017514	522.937006	98	91
1.043866	536.480125	98	92
0.999125	513.485919	98	93
1.006560	517.307251	98	94
1.022641	525.571851	98	95
1.028921	528.799393	98	96
1.019364	523.887785	98	97
0.992507	515.115316	99	0
0.996411	517.141522	99	1
0.982572	509.959000	99	2
1.051899	545.940011	99	3
1.019828	529.294760	99	4
0.980614	508.942782	99	5
1.012446	525.463530	99	6
0.991684	514.688067	99	7
0.996794	517.339931	99	8
1.012263	525.368724	99	9
1.024424	531.680270	99	10
0.979420	508.322851	99	11
1.014552	526.556654	99	12
1.081546	561.326665	99	13
0.785939	407.905800	99	14
0.956060	496.198875	99	15
0.960961	498.742521	99	16
1.007811	523.057962	99	17
0.968844	502.833860	99	18
0.960043	498.266099	99	19
1.015201	526.893254	99	20
0.974066	505.544055	99	21
0.954014	495.136967	99	22
0.966023	501.369954	99	23
1.012344	525.410540	99	24
1.042202	540.907328	99	25
0.972742	504.857133	99	26
1.019255	528.997553	99	27
0.977428	507.289331	99	28
0.986215	511.849428	99	29
0.952886	494.551730	99	30
1.030539	534.853895	99	31
1.014603	526.583000	99	32
0.956394	496.372278	99	33
0.997521	517.717440	99	34
0.952142	494.165395	99	35
1.041520	540.553264	99	36
0.973486	505.243449	99	37
1.040424	539.984340	99	38
1.015300	526.944777	99	39
1.041338	540.458885	99	40
0.983661	510.524273	99	41
0.990206	513.921150	99	42
1.003732	520.941038	99	43
0.973795	505.403491	99	44
0.998662	518.309773	99	45
1.019665	529.210128	99	46
0.997453	517.682373	99	47
1.016868	527.758654	99	48
1.036926	538.168765	99	49
0.986644	512.072154	99	50
1.015764	527.185435	99	51
0.978175	507.676688	99	52
0.996834	517.361059	99	53
0.996599	517.238963	99	54
1.010110	524.251162	99	55
1.004753	521.470927	99	56
0.961761	499.158034	99	57
0.993580	515.672312	99	58
1.022375	530.616901	99	59
0.999335	518.658879	99	60
1.009834	524.107718	99	61
1.002632	520.369855	99	62
1.002548	520.326385	99	63
1.035755	537.561058	99	64
1.000643	519.337674	99	65
1.008380	523.353098	99	66
1.006446	522.349832	99	67
1.000961	519.502655	99	68
0.992264	514.988933	99	69
1.058945	549.596732	99	70
1.028171	533.625127	99	71
0.999344	518.663702	99	72
0.961707	499.129847	99	73
1.007584	522.940293	99	74
0.982254	509.794029	99	75
0.981740	509.526846	99	76
0.989610	513.611665	99	77
1.011098	524.763777	99	78
1.004982	521.589518	99	79
0.988918	513.252645	99	80
1.004555	521.368117	99	81
1.016979	527.816124	99	82
1.032526	535.885128	99	83
1.019709	529.232963	99	84
0.961117	498.823837	99	85
0.996552	517.214583	99	86
0.998234	518.087717	99	87
1.010320	524.360309	99	88
1.042267	540.940889	99	89
1.008707	523.522908	99	90
0.997069	517.483009	99	91
1.019221	528.980105	99	92
1.044739	542.223641	99	93
0.995798	516.823449	99	94
1.005958	522.096286	99	95
1.019998	529.383167	99	96
1.032754	536.003320	99	97
1.020523	529.655568	99	98
0.982913	514.964029	100	0
0.998643	523.205071	100	1
0.981102	514.014929	100	2
1.052510	551.426982	100	3
1.017671	533.173988	100	4
0.976420	511.562153	100	5
1.002702	525.331499	100	6
0.998962	523.372361	100	7
0.990019	518.686897	100	8
1.018461	533.588349	100	9
1.020200	534.499037	100	10
0.979803	513.334676	100	11
1.009761	529.029996	100	12
1.055081	552.773993	100	13
0.711320	372.672150	100	14
0.966065	506.137085	100	15
0.971121	508.785783	100	16
1.018158	533.429269	100	17
0.972449	509.481900	100	18
0.968498	507.411802	100	19
1.013487	530.982251	100	20
0.980421	513.658620	100	21
0.996113	521.879580	100	22
1.001145	524.516114	100	23
1.021085	534.962799	100	24
1.036052	542.804517	100	25
0.995141	521.370388	100	26
0.961177	503.576052	100	27
0.975101	510.870911	100	28
1.015288	531.925789	100	29
1.005065	526.569505	100	30
1.023025	535.979421	100	31
1.019242	533.997398	100	32
0.988292	517.781982	100	33
1.007709	527.955127	100	34
1.002285	525.113373	100	35
1.020653	534.736810	100	36
0.994730	521.154963	100	37
1.029048	539.134665	100	38
1.035399	542.462022	100	39
1.037489	543.557411	100	40
1.002786	525.375981	100	41
1.033898	541.675916	100	42
1.015980	532.288050	100	43
1.041664	545.744703	100	44
1.022647	535.781334	100	45
1.014551	531.539416	100	46
1.031034	540.175495	100	47
1.056449	553.490511	100	48
0.992239	519.850228	100	49
0.941578	493.308125	100	50
0.975232	510.939878	100	51
0.965636	505.912343	100	52
0.993649	520.588611	100	53
1.016975	532.809517	100	54
1.010759	529.552972	100	55
0.954920	500.298171	100	56
1.030464	539.876527	100	57
1.000375	524.112681	100	58
0.948070	496.709322	100	59
1.007719	527.960025	100	60
0.991001	519.201205	100	61
0.973384	509.971494	100	62
0.957945	501.883034	100	63
1.032414	540.898268	100	64
0.991073	519.239049	100	65
1.006175	527.151165	100	66
0.986230	516.701676	100	67
0.986854	517.028659	100	68
1.008303	528.265960	100	69
0.943190	494.152673	100	70
1.025494	537.272833	100	71
1.047803	548.961106	100	72
1.013971	531.235742	100	73
0.970928	508.684994	100	74
1.000968	524.423326	100	75
1.005247	526.665289	100	76
0.993151	520.327883	100	77
0.977096	511.916569	100	78
1.006328	527.231296	100	79
0.992894	520.193352	100	80
0.981204	514.068759	100	81
0.993537	520.529930	100	82
0.991316	519.366620	100	83
1.015581	532.079146	100	84
1.037865	543.754104	100	85
0.953429	499.516636	100	86
0.992054	519.753096	100	87
0.989646	518.491619	100	88
1.002927	525.449398	100	89
1.043661	546.790946	100	90
1.027008	538.065782	100	91
0.998405	523.080684	100	92
1.026229	537.658058	100	93
1.052280	551.306441	100	94
0.998584	523.174143	100	95
1.004875	526.470331	100	96
1.013251	530.858468	100	97
1.038577	544.127195	100	98
1.022688	535.802896	100	99
0.970883	513.539968	101	0
1.002913	530.481854	101	1
0.980158	518.445754	101	2
1.050830	555.827447	101	3
1.016793	537.823649	101	4
0.977095	516.825688	101	5
0.993955	525.743726	101	6
1.011634	535.095073	101	7
0.986104	521.591001	101	8
1.022948	541.079183	101	9
1.018951	538.965407	101	10
0.980254	518.496636	101	11
0.991713	524.557780	101	12
1.020872	539.981515	101	13
0.721629	381.699444	101	14
1.000369	529.136519	101	15
0.999362	528.603570	101	16
1.015302	537.034866	101	17
0.990503	523.918140	101	18
1.003260	530.665534	101	19
1.022305	540.739513	101	20
0.997619	527.681682	101	21
1.027979	543.740414	101	22
1.001095	529.520304	101	23
1.003697	530.896824	101	24
1.019019	539.001129	101	25
1.017139	538.006828	101	26
0.939391	496.882766	101	27
1.025823	542.599996	101	28
1.044283	552.364579	101	29
1.009095	533.752191	101	30
0.985177	521.100880	101	31
1.007562	532.941328	101	32
0.990012	523.658239	101	33
0.994844	526.214044	101	34
0.985204	521.114916	101	35
0.979560	518.129596	101	36
1.012020	535.299143	101	37
1.005365	531.778831	101	38
1.032479	546.120893	101	39
1.002169	530.088512	101	40
1.024950	542.138392	101	41
0.989308	523.285588	101	42
1.000432	529.169742	101	43
0.998315	528.049789	101	44
0.982993	519.945611	101	45
0.982415	519.639894	101	46
1.021086	540.094548	101	47
0.995746	526.691394	101	48
1.014545	536.634578	101	49
1.036658	548.331361	101	50
0.985928	521.498051	101	51
1.012605	535.608748	101	52
0.978132	517.374250	101	53
0.994861	526.222984	101	54
1.002617	530.325739	101	55
1.019946	539.491760	101	56
1.005836	532.028183	101	57
0.970111	513.131680	101	58
1.042769	551.563337	101	59
1.022142	540.653253	101	60
1.012311	535.452949	101	61
1.005093	531.635139	101	62
1.016831	537.843877	101	63
0.994700	526.137685	101	64
1.025640	542.503478	101	65
0.973997	515.187374	101	66
1.006923	532.603042	101	67
0.985620	521.335266	101	68
0.976161	516.332003	101	69
1.025725	542.548401	101	70
0.982606	519.740767	101	71
0.965373	510.625699	101	72
1.013598	536.133906	101	73
0.999070	528.449359	101	74
0.989483	523.378376	101	75
0.978065	517.339184	101	76
1.020808	539.947385	101	77
1.015141	536.949884	101	78
0.959949	507.756525	101	79
1.000876	529.404545	101	80
0.992874	525.172100	101	81
0.992892	525.181597	101	82
0.994075	525.807289	101	83
0.978426	517.529893	101	84
1.008929	533.663958	101	85
1.030778	545.220846	101	86
0.961235	508.437034	101	87
0.984180	520.573278	101	88
0.981302	519.050999	101	89
0.978886	517.773113	101	90
1.024722	542.017853	101	91
1.033596	546.711404	101	92
0.992320	524.878734	101	93
1.029819	544.713695	101	94
1.058693	559.986194	101	95
1.000467	529.188440	101	96
1.003877	530.992072	101	97
1.006557	532.409293	101	98
1.037937	549.007657	101	99
1.021706	540.422359	101	100
0.960474	513.539968	102	0
1.006183	537.979587	102	1
0.978842	523.360764	102	2
1.047736	560.196637	102	3
1.017238	543.890084	102	4
0.973470	520.488714	102	5
0.994259	531.603935	102	6
1.016035	543.246885	102	7
0.982645	525.394353	102	8
1.016585	543.541197	102	9
0.998992	534.134543	102	10
0.983671	525.943106	102	11
0.971803	519.597648	102	12
0.992251	530.530379	102	13
0.783935	419.149462	102	14
1.014646	542.504537	102	15
1.014181	542.255979	102	16
1.024120	547.569753	102	17
1.035600	553.707908	102	18
1.014436	542.392000	102	19
1.012456	541.333500	102	20
1.019706	545.209652	102	21
1.016631	543.566003	102	22
0.965909	516.446252	102	23
0.947377	506.537443	102	24
0.998384	533.809583	102	25
1.024146	547.583872	102	26
0.950444	508.177164	102	27
1.031853	551.704374	102	28
1.005247	537.478892	102	29
0.982834	525.495422	102	30
0.940853	503.049366	102	31
1.029417	550.402358	102	32
1.014638	542.500193	102	33
0.953871	510.009454	102	34
0.999147	534.217427	102	35
0.957175	511.776386	102	36
1.034414	553.073746	102	37
0.974673	521.132070	102	38
1.035211	553.499938	102	39
1.013370	541.822002	102	40
1.054606	563.869802	102	41
1.000856	535.131551	102	42
1.026204	548.684364	102	43
1.024878	547.975147	102	44
1.042139	557.204324	102	45
1.034391	553.061373	102	46
1.028326	549.818773	102	47
1.034035	552.871166	102	48
1.059901	566.701171	102	49
0.994742	531.862418	102	50
0.944445	504.970048	102	51
0.976642	522.184917	102	52
0.968652	517.912758	102	53
0.987434	527.954807	102	54
1.023334	547.149764	102	55
1.009065	539.520163	102	56
0.965664	516.315163	102	57
1.026524	548.855552	102	58
0.975141	521.382157	102	59
0.963965	515.406729	102	60
1.007620	538.747641	102	61
0.997130	533.138992	102	62
0.989052	528.820160	102	63
0.992574	530.703153	102	64
0.994616	531.794778	102	65
1.034520	553.130776	102	66
1.002840	536.192265	102	67
1.008221	539.069221	102	68
1.009298	539.645206	102	69
1.002144	535.819941	102	70
0.999957	534.650458	102	71
1.048464	560.586077	102	72
1.003070	536.315240	102	73
0.970760	519.039806	102	74
0.984801	526.546928	102	75
1.002061	535.775351	102	76
0.967296	517.187858	102	77
1.010121	540.084910	102	78
1.020597	545.686358	102	79
0.981651	524.862727	102	80
1.005416	537.569629	102	81
0.988503	528.526687	102	82
1.011675	540.916091	102	83
1.007641	538.759019	102	84
0.968914	518.052529	102	85
1.008933	539.449972	102	86
1.000473	534.926525	102	87
0.979462	523.692295	102	88
0.995394	532.210706	102	89
0.987386	527.929055	102	90
0.972131	519.772812	102	91
1.005869	537.811814	102	92
1.036570	554.226763	102	93
0.979972	523.965429	102	94
1.023541	547.260207	102	95
1.062385	568.029211	102	96
1.006810	538.314742	102	97
0.999534	534.424320	102	98
0.999515	534.414082	102	99
1.035685	553.753651	102	100
1.021595	546.219786	102	101
0.952116	513.539968	103	0
1.013303	546.542276	103	1
0.981008	529.123433	103	2
1.047341	564.900954	103	3
1.015959	547.974689	103	4
0.976879	526.896414	103	5
0.989031	533.450394	103	6
1.012816	546.279390	103	7
0.970086	523.232245	103	8
1.001630	540.246274	103	9
0.994245	536.263074	103	10
0.983259	530.337571	103	11
0.972148	524.344327	103	12
0.982731	530.052725	103	13
0.905580	488.439682	103	14
1.001021	539.917863	103	15
1.026573	553.699412	103	16
1.005258	542.202903	103	17
1.022282	551.385023	103	18
0.987745	532.757105	103	19
0.977897	527.445150	103	20
1.015445	547.697482	103	21
0.990135	534.046288	103	22
0.948829	511.767171	103	23
0.955316	515.265860	103	24
1.013309	546.545322	103	25
1.047226	564.838859	103	26
0.977872	527.431907	103	27
0.996707	537.590636	103	28
0.975783	526.305254	103	29
0.996184	537.308538	103	30
0.994832	536.579719	103	31
1.044360	563.293262	103	32
1.015138	547.531754	103	33
0.992594	535.372282	103	34
1.010555	545.059951	103	35
1.007145	543.220702	103	36
1.014019	546.928347	103	37
0.990522	534.254898	103	38
1.033993	557.701823	103	39
1.030070	555.585644	103	40
1.013126	546.446648	103	41
1.022332	551.411904	103	42
1.005467	542.315819	103	43
1.004076	541.565488	103	44
1.002255	540.583153	103	45
1.002242	540.576016	103	46
0.974504	525.615456	103	47
1.029271	555.154577	103	48
0.990887	534.451539	103	49
1.013040	546.400189	103	50
1.036237	558.911934	103	51
0.984646	531.085498	103	52
1.008934	544.185469	103	53
0.976765	526.834800	103	54
0.989298	533.594446	103	55
1.017613	548.866957	103	56
1.039468	560.654802	103	57
0.982333	529.837968	103	58
0.990713	534.357666	103	59
1.045975	564.164521	103	60
0.965303	520.652333	103	61
1.002780	540.866671	103	62
0.986555	532.115342	103	63
0.979922	528.537725	103	64
0.948041	511.342254	103	65
1.029963	555.528050	103	66
0.985048	531.302100	103	67
1.004714	541.909391	103	68
0.989926	533.933406	103	69
0.979049	528.066678	103	70
1.002088	540.493072	103	71
0.957019	516.184474	103	72
1.048382	565.462733	103	73
1.038628	560.201884	103	74
1.006461	542.851969	103	75
0.972746	524.667237	103	76
1.006463	542.852920	103	77
0.979282	528.192632	103	78
0.984626	531.074508	103	79
0.992308	535.218351	103	80
1.005417	542.288844	103	81
0.994482	536.390606	103	82
0.990724	534.363704	103	83
1.017438	548.772307	103	84
1.035870	558.713899	103	85
0.997487	538.011411	103	86
0.992475	535.308455	103	87
0.986074	531.855488	103	88
1.000092	539.416463	103	89
0.996507	537.483051	103	90
1.003669	541.345956	103	91
0.974097	525.395808	103	92
0.987333	532.534872	103	93
1.041044	561.504814	103	94
0.976801	526.854136	103	95
1.021640	551.038717	103	96
1.052449	567.656251	103	97
1.015888	547.936607	103	98
0.998842	538.742611	103	99
0.995324	536.844912	103	100
1.037817	559.763961	103	101
1.021105	550.750507	103	102
0.941827	513.539968	104	0
1.013179	552.444942	104	1
0.980312	534.523929	104	2
1.044882	569.731166	104	3
1.018425	555.305691	104	4
0.976409	532.396060	104	5
0.989988	539.800220	104	6
1.011090	551.306106	104	7
0.964312	525.799670	104	8
0.982300	535.607744	104	9
0.999294	544.874375	104	10
0.987868	538.643844	104	11
0.974755	531.493785	104	12
1.006717	548.921365	104	13
1.059247	577.563807	104	14
0.925768	504.783505	104	15
0.988627	539.057956	104	16
0.960987	523.986768	104	17
1.009932	550.674500	104	18
0.962016	524.547862	104	19
0.963752	525.494456	104	20
1.014051	552.920382	104	21
0.968832	528.264296	104	22
0.973776	530.960078	104	23
0.990104	539.863416	104	24
1.018227	555.197496	104	25
1.033722	563.646533	104	26
0.998474	544.427197	104	27
0.945956	515.790995	104	28
1.001458	546.054107	104	29
1.038432	566.214642	104	30
1.015211	553.553142	104	31
1.000967	545.786464	104	32
1.007966	549.602839	104	33
0.989023	539.273910	104	34
0.987618	538.507779	104	35
0.974007	531.086181	104	36
0.965899	526.665260	104	37
1.026246	559.569936	104	38
0.993932	541.950561	104	39
1.043693	569.083293	104	40
1.016102	554.038886	104	41
1.042030	568.176401	104	42
0.992848	541.359154	104	43
1.005224	548.107505	104	44
1.020808	556.605036	104	45
1.014408	553.115264	104	46
1.044842	569.709700	104	47
1.029446	561.314975	104	48
1.041817	568.060085	104	49
1.066907	581.740913	104	50
0.997808	544.063935	104	51
0.944467	514.979424	104	52
0.978885	533.746135	104	53
0.972655	530.348856	104	54
0.980607	534.684960	104	55
1.024554	558.647514	104	56
1.007140	549.152035	104	57
0.982702	535.826966	104	58
1.008352	549.813179	104	59
0.965136	526.249444	104	60
0.976598	532.499011	104	61
1.013364	552.545693	104	62
1.006858	548.998500	104	63
1.011320	551.431589	104	64
1.017917	555.028608	104	65
1.013809	552.788711	104	66
1.027796	560.415044	104	67
0.978557	533.567359	104	68
1.008499	549.893266	104	69
0.987449	538.415680	104	70
0.973678	530.906544	104	71
1.024573	558.657551	104	72
0.958109	522.417857	104	73
0.995367	542.732763	104	74
